0_age,1_categorical,2_fnlwgt,3_categorical,4_categorical,5_categorical,6_categorical,7_categorical,8_categorical,9_categorical,10_capital_gain,11_capital_loss,12_hours_per_week,13_categorical,14_categorical
36.09,2,99410.12,3,7,2,2,4,2,2,0.0,0.0,44.81,7,11
27.27,1,199412.42,2,6,4,3,5,6,3,9472.55,0.0,29.72,1,9
33.82,9,31022.21,1,4,5,4,0,4,3,0.0,0.0,36.32,5,1
43.37,10,399204.54,3,3,1,2,12,3,1,0.0,0.0,24.15,1,2
30.67,2,156126.59,0,6,1,2,1,2,0,0.0,0.0,39.89,4,5
27.31,0,158636.51,4,6,1,3,0,3,3,0.0,0.0,35.39,2,2
41.17,9,98609.59,0,6,3,1,6,4,3,0.0,0.0,57.41,11,3
41.18,7,399393.56,2,4,2,3,3,3,4,0.0,0.0,36.9,8,10
31.41,8,213172.79,4,4,5,3,11,2,0,0.0,0.0,46.81,9,3
31.88,9,73566.07,1,4,5,0,4,6,0,0.0,0.0,29.02,0,2
41.02,9,180938.37,3,4,2,2,3,6,2,7070.89,0.0,50.65,8,5
19.17,8,54912.02,0,3,4,4,12,1,1,0.0,0.0,21.93,3,9
19.7,5,78889.34,3,7,3,2,1,4,2,392.12,0.0,47.34,8,1
28.66,2,319115.05,1,4,4,1,1,2,0,0.0,0.0,51.96,0,3
35.23,8,134600.54,1,0,3,3,13,2,4,0.0,0.0,22.8,7,11
42.04,8,167580.46,1,7,2,0,3,1,0,0.0,0.0,33.52,10,3
57.18,0,251626.23,1,0,1,3,10,6,4,0.0,0.0,23.11,6,6
49.15,8,153058.98,0,2,4,2,7,0,4,0.0,0.0,48.64,0,0
35.92,6,51588.67,0,7,0,3,5,1,0,0.0,0.0,23.58,0,4
37.75,7,372884.88,4,7,5,2,1,6,3,0.0,0.0,50.05,7,3
24.97,2,149181.33,4,0,3,4,4,3,1,0.0,0.0,45.83,8,8
37.76,1,157855.87,1,2,4,4,0,5,2,0.0,0.0,42.89,6,1
34.25,10,103228.54,1,0,2,1,9,0,3,0.0,0.0,30.44,2,3
42.2,4,240051.41,3,6,5,2,6,2,3,0.0,0.0,27.15,7,4
27.25,7,456783.61,3,1,1,3,8,6,0,0.0,0.0,60.07,5,2
44.75,6,73110.37,0,1,0,3,1,5,0,6832.92,0.0,27.48,0,1
57.93,1,231499.27,0,4,2,4,2,0,2,0.0,0.0,39.33,0,0
36.59,9,101467.94,1,5,1,0,3,6,2,0.0,0.0,51.58,3,3
43.22,2,19960.57,1,2,4,0,12,0,2,0.0,1301.34,29.15,4,1
46.97,10,32104.64,4,3,4,1,3,1,3,0.0,0.0,25.41,3,2
32.78,4,138611.89,0,4,2,0,7,4,2,0.0,0.0,55.11,9,7
40.91,6,221523.48,4,2,0,4,0,5,2,0.0,0.0,41.15,5,4
38.16,3,160694.51,4,7,5,0,9,5,1,0.0,0.0,41.99,4,4
39.27,3,182641.2,1,3,2,1,3,4,0,0.0,0.0,40.94,0,1
27.95,4,783623.96,1,1,2,2,1,0,1,0.0,0.0,33.74,1,8
38.32,0,150648.83,3,3,2,0,13,2,1,0.0,85.65,52.31,11,3
44.47,6,79862.54,4,4,2,3,1,6,2,1655.68,0.0,43.07,6,7
56.86,6,89204.29,1,2,3,2,4,3,0,0.0,0.0,37.74,5,1
50.47,0,365127.32,3,5,1,4,0,0,4,0.0,0.0,25.54,9,3
65.99,5,35762.27,4,5,1,0,7,0,1,0.0,0.0,40.84,1,0
28.02,0,265764.98,1,4,1,4,6,1,2,0.0,0.0,45.34,5,10
49.34,0,100000.87,1,2,0,3,10,3,1,0.0,0.0,32.8,11,3
40.38,1,50753.53,3,7,4,0,6,5,0,0.0,0.0,13.65,2,0
66.47,1,30942.34,1,0,1,2,6,1,1,0.0,0.0,36.14,4,5
27.49,0,322698.89,1,3,4,0,2,2,0,0.0,0.0,59.99,0,5
27.08,4,49717.4,4,7,4,4,8,5,4,0.0,0.0,38.4,1,7
30.21,8,103765.58,1,0,0,0,6,2,4,0.0,0.0,38.51,1,2
17.0,1,45260.95,1,6,5,2,9,2,0,0.0,0.0,62.35,0,0
31.17,4,475769.09,3,4,5,3,0,1,3,0.0,0.0,33.66,2,9
28.13,3,106781.33,4,7,2,2,10,3,1,0.0,0.0,51.98,1,2
39.96,6,33620.68,4,1,4,3,10,3,1,0.0,0.0,40.87,11,10
42.44,9,70048.81,4,4,2,4,11,4,4,2259.67,0.0,44.06,1,0
62.39,0,300892.45,2,4,3,2,9,0,2,0.0,0.0,43.14,7,5
50.36,6,45185.65,0,0,1,2,5,3,4,0.0,0.0,30.39,7,10
30.5,9,73928.6,1,7,1,1,7,6,0,0.0,0.0,49.71,0,9
26.32,8,255179.34,4,6,2,4,3,1,2,0.0,0.0,45.35,7,7
44.39,0,129810.72,2,1,3,4,3,1,2,0.0,0.0,29.85,0,5
20.84,2,37213.75,2,5,2,1,9,4,2,19377.99,0.0,19.89,7,5
61.81,10,118028.54,1,0,2,1,0,1,0,0.0,0.0,38.91,8,10
53.33,9,87360.62,1,3,4,1,9,0,3,0.0,0.0,42.51,10,11
31.9,2,102943.12,0,7,1,1,2,0,0,0.0,101.34,37.03,7,11
17.0,2,210501.11,0,2,2,4,6,5,1,0.0,0.0,36.67,7,9
55.6,4,119667.01,1,2,2,3,10,6,2,0.0,0.0,39.6,11,1
36.51,1,91653.83,4,7,1,3,9,1,1,0.0,0.0,49.59,2,2
54.09,7,88121.53,1,6,0,3,2,3,1,0.0,0.0,33.7,1,11
17.27,10,233618.17,4,5,1,1,5,3,2,0.0,0.0,31.09,1,1
30.21,7,55476.97,0,1,5,3,1,1,2,0.0,0.0,48.49,6,10
38.07,10,17425.22,0,5,3,4,6,3,1,0.0,5443.56,28.23,7,6
38.61,2,82434.89,2,7,5,2,5,4,0,0.0,0.0,17.57,1,1
32.15,7,133600.75,4,2,4,0,13,3,1,1012.03,0.0,42.52,7,10
46.1,4,70750.19,4,2,4,1,6,1,0,0.0,0.0,56.27,5,7
24.12,8,64842.87,0,4,4,4,7,5,0,1030.31,4462.36,3.25,6,5
36.15,5,73762.21,1,5,5,2,11,2,2,0.0,0.0,30.48,7,8
39.56,1,96795.47,1,6,5,3,4,1,1,0.0,0.0,46.1,9,0
44.69,1,34939.22,0,6,5,2,7,5,4,0.0,0.0,51.08,8,6
47.25,7,167561.62,2,5,0,3,4,2,4,0.0,0.0,30.54,0,1
23.38,8,11732.66,3,0,0,0,1,6,0,0.0,0.0,32.97,1,1
18.06,1,152056.22,0,0,2,1,6,4,0,0.0,0.0,50.01,8,2
54.61,2,126834.71,1,3,3,0,10,3,3,0.0,0.0,48.21,3,0
42.32,5,146916.64,3,6,3,1,2,2,0,0.0,0.0,13.64,0,6
28.27,6,21104.86,2,3,3,4,9,3,0,0.0,0.0,42.27,10,8
58.16,8,124774.55,1,4,3,3,5,1,2,0.0,0.0,50.6,6,0
39.5,4,63959.11,2,2,2,1,11,2,2,0.0,0.0,33.29,4,6
53.33,0,355667.76,1,3,0,2,10,6,0,0.0,1230.79,36.13,2,1
38.88,4,131844.26,1,5,0,1,11,1,2,0.0,0.0,46.49,3,5
64.79,5,38507.84,2,4,0,2,2,1,0,0.0,814.73,25.12,11,6
60.82,0,25529.62,3,4,4,3,13,6,1,0.0,0.0,54.42,3,8
34.76,5,60366.11,4,2,4,2,8,1,0,0.0,0.0,34.81,6,7
50.63,2,188952.14,4,1,4,4,8,2,4,0.0,0.0,36.4,4,2
46.39,2,248193.64,3,2,4,0,6,3,3,0.0,0.0,42.65,2,2
55.79,8,114132.83,1,7,3,4,12,1,3,0.0,0.0,54.09,5,6
25.46,3,105242.75,1,4,5,0,8,0,4,0.0,0.0,56.72,10,0
46.92,1,75687.14,0,3,1,2,0,1,4,0.0,0.0,47.51,0,11
51.76,10,97043.61,1,6,3,4,8,0,1,0.0,0.0,52.02,1,7
17.0,4,261079.21,4,6,1,2,7,1,4,0.0,0.0,36.45,1,11
22.62,5,74809.64,3,1,3,2,12,1,0,0.0,0.0,16.65,8,11
17.0,3,167215.84,1,5,2,3,5,0,4,0.0,0.0,52.02,10,4
34.5,4,64683.75,0,3,0,3,0,1,2,0.0,0.0,35.55,5,1
47.33,7,222041.47,1,4,2,2,0,1,4,0.0,1110.09,43.84,10,7
57.53,3,156839.52,3,5,5,4,2,4,0,4188.63,0.0,34.01,4,7
38.96,6,214850.04,2,3,3,3,3,5,0,0.0,0.0,24.26,3,0
59.17,2,444940.18,2,3,2,2,10,6,4,0.0,0.0,19.62,5,11
20.06,3,12511.59,1,4,5,2,9,3,2,0.0,0.0,46.65,4,3
17.0,10,180415.25,0,4,1,1,10,4,2,0.0,0.0,35.59,0,11
37.28,6,143673.92,1,3,2,3,10,1,3,0.0,0.0,27.07,3,8
42.99,6,141209.27,2,6,3,1,8,4,2,0.0,0.0,42.41,9,11
37.57,0,119667.54,2,2,5,1,12,1,0,0.0,0.0,59.28,10,0
17.0,10,119599.72,2,0,3,2,1,0,4,0.0,5205.75,41.2,5,9
36.84,1,129196.94,3,0,3,0,6,6,2,0.0,0.0,49.94,0,9
21.04,1,203779.92,3,3,0,4,0,1,4,0.0,0.0,15.81,7,6
46.71,3,191192.63,0,7,5,2,2,2,4,0.0,0.0,45.07,1,7
42.77,8,96764.27,2,6,2,0,4,6,0,0.0,0.0,31.06,9,10
25.78,5,84967.05,3,1,4,2,6,1,3,0.0,0.0,30.59,4,6
31.32,2,100320.25,0,1,1,3,4,1,2,1472.47,0.0,25.54,6,7
24.23,5,70947.77,2,2,2,4,4,5,2,4550.26,0.0,47.05,2,8
37.19,2,410112.88,1,2,5,1,4,6,4,0.0,0.0,39.35,4,0
50.42,10,35717.25,1,2,4,1,12,0,3,3530.88,2561.0,53.59,11,7
25.19,10,179841.63,2,3,2,0,9,0,4,0.0,0.0,46.69,4,5
44.55,10,178987.69,3,2,2,4,5,3,0,5140.65,0.0,60.02,5,8
31.11,9,64581.72,2,3,0,3,2,5,4,0.0,0.0,35.27,8,9
27.69,2,125096.48,2,0,1,1,13,0,1,0.0,0.0,32.14,4,5
36.61,8,271133.76,3,4,5,0,1,1,2,0.0,0.0,44.33,0,8
24.54,0,75809.54,0,6,0,2,10,0,1,0.0,0.0,66.91,4,6
30.8,1,281967.72,0,3,4,2,10,3,0,0.0,0.0,8.33,0,4
22.43,3,241491.17,2,6,0,4,10,4,3,0.0,0.0,29.47,5,7
63.54,10,55944.3,1,6,5,3,4,2,2,0.0,0.0,39.44,4,11
38.46,7,40682.42,2,4,5,2,11,2,0,0.0,0.0,49.97,11,9
28.9,8,112684.34,0,5,4,1,12,4,4,0.0,0.0,42.43,0,1
40.78,3,36598.46,4,6,4,3,13,3,0,0.0,0.0,54.87,10,0
36.54,8,9664.73,1,1,5,2,12,6,0,0.0,0.0,41.03,0,11
35.13,4,66734.02,1,0,4,0,8,0,2,0.0,667.22,33.77,10,7
45.98,8,562081.32,2,3,4,0,1,3,3,0.0,5905.52,56.01,5,6
47.85,8,69028.51,3,2,5,2,5,1,3,0.0,0.0,47.45,9,8
31.1,6,133733.26,4,4,1,4,0,4,0,2769.04,0.0,44.81,6,3
30.51,2,172817.59,3,6,5,2,2,0,3,1351.35,0.0,33.0,6,10
34.42,9,95516.98,3,0,2,3,11,1,0,0.0,0.0,53.25,6,10
17.0,9,75591.68,1,1,1,4,6,0,2,0.0,0.0,18.24,7,3
18.3,6,263807.05,2,4,5,0,10,3,4,0.0,0.0,30.9,10,1
55.77,5,101918.94,2,1,1,1,13,3,3,0.0,0.0,25.0,10,7
59.38,4,91756.29,0,6,3,1,6,4,4,0.0,0.0,16.28,4,10
34.76,2,186837.43,0,0,3,1,12,2,1,0.0,0.0,18.41,8,10
45.5,10,43319.15,1,2,4,2,13,6,3,0.0,0.0,37.54,6,7
42.05,7,35936.55,2,2,0,4,4,5,1,0.0,0.0,30.62,1,11
78.03,7,26905.22,0,0,3,4,8,5,4,0.0,0.0,32.3,8,6
52.55,6,155501.39,1,7,0,3,6,2,0,1821.88,0.0,50.31,11,1
36.34,10,86601.28,1,2,3,3,10,4,0,0.0,0.0,23.7,2,9
25.58,9,191202.1,0,1,1,0,3,2,4,0.0,0.0,48.85,2,9
17.12,4,102819.33,0,0,4,2,5,2,0,0.0,0.0,32.48,2,1
40.65,1,32966.07,1,7,2,3,12,5,3,0.0,0.0,14.85,1,2
28.17,0,74273.5,3,7,1,0,7,3,4,0.0,0.0,47.87,1,9
19.51,9,202285.77,3,2,5,4,3,4,2,0.0,0.0,41.17,0,6
29.59,8,80038.58,2,4,5,3,5,4,0,5878.6,0.0,32.14,10,6
23.94,2,255110.4,2,4,0,3,5,3,1,0.0,0.0,34.98,9,2
59.93,8,68675.26,1,5,0,0,12,1,3,0.0,0.0,52.51,8,7
49.46,4,175516.14,3,3,4,2,5,5,3,0.0,0.0,57.79,6,11
37.9,0,23716.54,3,7,1,0,6,5,1,0.0,0.0,37.28,2,7
57.24,6,82358.99,3,7,1,0,2,5,0,0.0,0.0,25.12,2,10
39.01,2,72427.77,4,2,0,0,6,6,1,0.0,0.0,28.99,3,7
26.8,4,32263.89,0,3,0,3,1,0,0,0.0,974.23,47.06,8,7
57.8,7,240274.32,1,6,0,2,4,3,2,0.0,0.0,33.7,5,7
45.01,4,59156.83,2,6,2,1,11,4,4,763.0,0.0,62.3,2,5
24.52,5,54468.47,4,6,3,2,11,2,1,0.0,0.0,30.78,7,2
35.53,8,279578.82,0,0,4,1,3,2,4,0.0,0.0,49.4,3,1
26.62,8,112325.9,1,1,0,2,5,5,4,0.0,0.0,31.63,2,4
20.02,8,184211.76,0,4,3,2,12,3,0,0.0,0.0,56.52,8,5
50.04,5,25281.68,4,0,0,1,3,2,0,0.0,0.0,42.57,2,3
62.82,7,52112.83,3,3,1,3,4,5,2,0.0,0.0,24.25,9,10
19.82,7,523928.85,1,5,4,2,4,4,4,2188.23,0.0,41.41,10,8
45.32,4,195484.79,2,3,4,3,5,4,4,0.0,0.0,40.97,6,6
29.54,3,41828.49,0,2,1,4,5,6,0,0.0,0.0,36.5,9,2
31.67,6,118187.12,0,4,5,3,11,2,3,0.0,0.0,62.98,5,4
30.3,3,44510.47,3,0,2,2,9,1,3,0.0,0.0,67.39,7,4
26.77,10,301061.06,4,2,3,0,5,0,1,0.0,0.0,42.74,1,7
38.63,6,16061.84,3,4,5,4,10,6,4,0.0,0.0,47.27,8,10
27.2,3,123036.69,3,6,5,2,5,5,1,0.0,0.0,32.56,1,2
41.52,8,121567.53,2,2,2,0,7,6,2,0.0,0.0,19.8,7,4
37.35,5,40534.0,4,3,5,3,10,4,1,0.0,0.0,40.24,8,2
34.89,6,79338.48,2,3,4,0,3,1,1,0.0,0.0,43.59,7,9
26.2,4,133310.29,2,5,5,2,9,3,3,0.0,0.0,44.13,1,3
30.5,0,23801.4,3,4,0,2,5,5,1,0.0,0.0,55.1,6,1
47.82,8,35466.88,3,1,0,1,11,1,2,0.0,0.0,35.02,10,8
44.51,0,87196.07,0,3,1,2,8,5,3,0.0,0.0,42.05,10,7
25.29,1,50693.44,0,5,4,1,13,2,2,0.0,0.0,57.21,7,5
39.29,0,68152.02,3,1,3,0,3,3,1,0.0,0.0,42.67,10,8
47.77,3,97142.97,4,3,1,1,13,1,4,0.0,0.0,32.35,9,8
17.0,9,47649.73,2,1,2,4,10,3,3,0.0,0.0,37.14,10,3
45.06,0,96639.1,0,7,0,0,8,4,3,0.0,0.0,34.07,0,9
29.39,7,125291.51,2,3,3,3,12,5,3,0.0,0.0,36.34,5,5
45.42,4,184074.26,4,1,4,4,11,5,4,0.0,0.0,25.51,6,10
28.08,1,36436.92,2,5,0,4,6,0,0,0.0,0.0,38.73,1,5
17.0,7,59711.32,1,5,4,2,8,2,2,0.0,0.0,39.37,8,0
17.0,6,158076.37,3,6,2,2,6,1,3,0.0,0.0,51.3,4,5
38.63,4,30161.71,0,6,3,1,12,2,1,0.0,0.0,35.9,8,1
41.38,5,107468.39,3,5,0,4,7,2,1,7545.62,0.0,43.92,7,8
26.24,1,100959.86,0,7,3,1,11,3,1,0.0,0.0,31.52,7,4
46.3,5,12463.12,0,7,4,0,8,2,2,0.0,0.0,36.35,2,1
17.0,8,66471.16,2,7,2,3,2,6,1,0.0,0.0,37.07,5,4
37.14,9,128621.02,4,6,2,0,1,5,4,925.72,0.0,47.39,2,10
22.26,1,83326.26,0,0,5,2,2,2,2,11143.5,0.0,18.57,3,1
29.53,3,67546.65,3,5,5,1,13,6,2,0.0,0.0,21.43,5,5
38.62,6,111852.74,3,3,5,1,11,0,4,0.0,0.0,60.11,2,5
26.81,6,217752.91,0,5,0,0,13,1,1,0.0,0.0,51.47,8,10
33.0,7,151762.37,0,5,4,4,8,5,0,0.0,0.0,31.17,0,9
51.08,1,53923.27,0,5,0,4,7,0,1,0.0,0.0,51.26,6,2
30.5,6,30724.27,3,7,0,3,9,4,2,0.0,4371.14,35.13,2,2
48.86,3,149578.06,1,4,1,0,2,5,1,0.0,1042.98,64.55,9,11
23.31,6,38476.74,4,7,3,2,3,2,2,0.0,0.0,18.7,0,4
44.89,3,64703.63,0,7,1,2,12,0,3,0.0,0.0,15.41,8,3
56.74,6,115931.63,4,6,0,3,10,6,0,0.0,0.0,38.66,10,11
17.0,8,247019.13,3,6,0,3,10,5,1,0.0,0.0,60.68,10,9
27.64,7,276136.58,1,1,4,1,9,3,0,0.0,0.0,50.49,10,1
45.5,1,103626.5,0,1,2,1,6,5,1,0.0,0.0,49.35,10,8
35.36,2,65670.6,0,0,4,2,3,6,0,0.0,0.0,53.38,2,7
42.82,4,37778.17,1,2,4,4,6,2,2,0.0,0.0,34.57,4,5
30.15,6,473025.27,4,1,4,1,5,6,0,0.0,0.0,35.47,8,5
39.13,7,78283.43,1,5,3,3,0,0,2,0.0,0.0,62.96,6,3
35.98,4,169780.71,1,0,3,1,2,1,2,0.0,998.64,49.23,2,6
53.18,10,115546.02,0,6,3,4,0,5,3,0.0,0.0,42.99,0,2
41.31,7,66404.38,1,6,1,3,11,4,2,0.0,0.0,39.05,9,9
42.39,1,64192.08,1,5,0,4,8,3,2,0.0,0.0,25.15,5,9
32.65,9,32646.73,0,2,1,4,2,1,1,8565.85,0.0,36.55,1,11
31.66,4,242302.02,3,7,4,0,12,3,1,0.0,0.0,40.95,10,6
32.38,7,89641.66,1,7,0,4,0,2,1,0.0,5450.55,44.98,2,3
43.13,7,309792.71,4,4,2,0,4,0,2,0.0,0.0,60.98,6,6
32.53,1,68939.6,2,4,5,3,6,5,4,0.0,0.0,33.48,9,10
41.77,6,77775.64,4,6,1,2,9,5,2,0.0,0.0,54.33,3,8
64.98,0,39870.37,1,4,0,3,1,2,4,0.0,0.0,40.31,0,3
49.32,9,76945.11,4,0,1,0,4,2,0,5771.46,0.0,60.35,5,10
33.76,2,36603.71,2,2,3,1,13,5,1,0.0,0.0,63.86,3,0
53.62,5,136233.99,4,0,3,3,13,6,3,0.0,0.0,32.7,2,4
32.7,6,107607.69,1,2,2,1,11,5,4,0.0,0.0,30.64,6,7
17.0,7,321226.18,1,4,1,4,12,3,4,0.0,0.0,29.57,3,9
24.89,6,30754.62,3,3,1,3,7,0,4,0.0,0.0,33.74,5,0
17.0,4,261137.28,0,5,1,0,0,3,1,0.0,0.0,52.85,1,2
33.43,5,45127.4,1,1,4,0,12,2,0,0.0,0.0,54.2,3,6
38.24,0,130012.42,3,6,0,0,5,6,4,0.0,0.0,35.68,0,1
59.79,8,39483.94,3,6,4,2,8,2,2,0.0,0.0,47.07,4,7
42.25,5,116101.36,3,6,0,4,4,1,2,2860.95,0.0,32.17,11,0
35.15,6,13246.96,1,3,4,4,1,2,1,0.0,1421.03,59.81,11,7
48.78,0,57730.15,0,6,2,3,0,4,1,9465.43,0.0,39.76,3,0
17.0,9,107460.57,2,4,4,0,0,2,1,0.0,0.0,29.81,5,8
41.06,0,402060.28,3,0,0,3,10,4,3,0.0,0.0,36.71,2,11
48.02,5,17990.3,3,3,3,3,5,0,2,6040.82,0.0,13.3,8,3
18.78,9,98536.05,0,0,3,4,3,1,4,0.0,0.0,39.96,4,2
52.87,2,65186.29,4,5,1,0,0,6,0,0.0,0.0,59.45,11,1
42.4,1,21314.82,4,0,0,2,6,1,0,0.0,2599.81,45.23,7,1
32.6,7,40140.35,4,7,0,0,11,5,1,0.0,0.0,25.81,3,4
46.23,7,67718.28,2,4,0,1,5,0,1,0.0,0.0,44.69,8,8
67.52,0,143438.47,1,2,2,0,1,4,4,0.0,0.0,20.06,10,0
40.36,3,105907.22,1,7,1,3,6,5,0,0.0,0.0,31.17,1,1
41.23,5,34544.82,0,3,3,1,8,0,1,0.0,0.0,43.82,9,2
32.03,5,22760.27,0,4,5,0,6,6,4,0.0,0.0,39.84,9,7
26.95,6,137877.25,3,2,2,0,2,6,1,0.0,0.0,32.1,8,9
48.79,9,84439.12,1,5,2,0,9,1,0,0.0,0.0,46.93,2,8
26.87,6,358304.92,4,6,5,4,10,0,4,0.0,0.0,40.91,10,7
38.93,5,74455.37,3,4,1,1,8,2,3,0.0,0.0,23.73,10,10
31.79,4,246368.76,2,1,2,4,11,4,2,0.0,0.0,24.82,10,10
44.23,0,152522.97,1,2,5,1,10,2,4,0.0,0.0,22.07,5,6
42.34,8,190476.8,0,3,1,1,0,4,4,0.0,0.0,59.37,3,4
51.49,1,139515.36,3,4,1,4,0,0,4,0.0,0.0,24.15,1,3
31.37,10,141983.42,4,2,3,0,8,2,1,0.0,0.0,53.42,5,4
34.49,0,15780.25,0,0,5,1,6,0,0,0.0,5600.28,26.5,3,2
25.28,5,81672.28,3,4,3,3,10,0,2,0.0,0.0,18.85,10,8
32.22,7,58052.63,3,3,3,3,1,1,4,0.0,0.0,31.32,0,11
42.9,10,272807.87,4,5,2,3,13,0,0,0.0,0.0,45.54,11,5
47.84,5,44296.47,0,4,0,0,9,0,3,0.0,0.0,66.89,8,3
26.01,1,78887.31,3,6,2,3,12,6,0,0.0,0.0,44.51,5,0
49.3,5,187342.28,4,4,4,3,4,4,0,1810.72,0.0,44.08,10,2
55.62,3,125589.3,3,0,0,3,13,0,0,0.0,0.0,52.99,3,3
43.37,6,112853.52,1,5,2,4,9,0,1,0.0,0.0,41.36,10,10
62.4,6,239751.29,2,0,0,2,12,0,0,1295.57,0.0,36.25,0,7
27.94,8,121548.24,2,5,3,4,5,2,0,0.0,0.0,50.13,7,10
21.82,1,63834.72,0,6,0,1,9,1,3,0.0,0.0,49.81,7,10
17.0,5,34995.84,3,3,2,2,4,5,2,0.0,0.0,37.08,6,4
57.45,10,145708.22,4,4,1,1,2,5,4,0.0,0.0,32.36,4,3
46.51,4,53311.99,0,6,2,4,10,1,1,0.0,0.0,34.69,6,11
37.28,6,81396.62,2,3,0,2,13,3,3,0.0,0.0,41.44,1,7
41.64,5,233908.61,4,0,4,1,3,3,1,0.0,0.0,22.44,4,9
23.37,3,82700.51,3,0,2,1,9,5,1,0.0,0.0,40.36,2,6
69.79,3,69190.08,4,4,4,3,0,1,0,0.0,0.0,62.3,7,7
39.68,4,78929.33,3,6,1,4,8,4,3,0.0,0.0,37.1,9,11
39.42,10,80652.06,1,0,3,2,5,6,4,1229.57,0.0,33.54,8,0
47.43,7,44669.27,4,0,3,1,8,1,3,8059.61,0.0,39.96,10,5
44.25,8,377711.71,1,6,1,0,12,1,0,0.0,0.0,50.5,10,5
40.91,6,63611.2,1,5,3,3,6,4,4,0.0,0.0,40.39,4,6
27.72,6,184888.82,2,3,3,3,2,2,3,0.0,0.0,58.35,2,7
44.13,9,43705.65,3,2,4,3,11,4,2,0.0,0.0,45.31,7,10
62.47,3,153218.64,1,6,2,3,4,5,0,0.0,0.0,53.93,5,11
55.49,0,113038.59,4,1,3,4,0,6,2,0.0,0.0,39.01,2,4
58.71,9,100712.55,0,7,1,4,5,2,3,0.0,0.0,47.65,1,6
31.35,6,113544.41,1,0,0,1,1,6,4,0.0,0.0,66.39,10,8
25.14,8,137691.02,1,6,5,0,4,0,4,0.0,0.0,42.71,5,10
36.36,2,82328.95,0,0,2,3,5,6,1,0.0,0.0,31.62,6,6
38.72,7,85680.4,1,7,5,4,3,2,4,0.0,0.0,30.82,1,7
52.22,4,156678.18,2,3,3,1,12,5,1,0.0,775.72,38.07,10,0
17.0,7,39594.14,3,4,0,2,2,2,4,0.0,0.0,37.77,3,10
57.88,3,34995.01,2,7,1,1,1,1,1,0.0,0.0,49.64,2,9
35.95,3,113909.19,1,3,4,0,11,6,1,261.4,0.0,44.46,2,11
32.45,5,19775.12,1,2,1,2,11,2,2,0.0,0.0,45.41,5,0
24.84,4,25686.69,3,3,5,1,1,3,3,0.0,0.0,33.64,10,1
17.0,8,418401.73,2,6,4,0,3,2,4,7495.36,1769.41,26.46,3,1
48.7,9,340958.73,4,4,4,0,1,0,4,0.0,0.0,42.67,5,6
38.95,2,62529.27,0,6,2,1,5,2,0,0.0,0.0,28.98,10,10
21.23,4,219551.77,1,4,3,4,10,4,3,0.0,0.0,48.83,1,10
21.16,5,225717.59,1,2,0,4,5,4,0,0.0,0.0,43.17,8,8
33.63,10,143899.86,2,5,0,4,6,2,0,0.0,0.0,31.41,11,7
59.7,4,92675.53,4,3,2,1,5,4,1,0.0,0.0,29.98,1,11
34.63,5,162943.46,4,5,0,4,1,1,0,10766.06,0.0,57.02,2,3
18.46,5,186911.53,4,3,4,1,11,4,2,0.0,0.0,25.67,5,5
34.81,5,164997.79,4,4,3,4,11,6,3,0.0,0.0,37.48,4,3
34.45,5,28582.0,0,0,3,1,1,5,1,0.0,0.0,42.69,1,11
17.0,1,502049.56,3,5,4,2,3,3,2,0.0,108.36,55.07,7,7
37.29,5,675131.07,1,5,3,0,3,6,1,0.0,0.0,47.18,3,3
35.0,2,21432.08,3,3,1,3,0,1,1,0.0,0.0,45.23,3,8
47.05,0,148564.34,2,2,0,4,13,3,0,0.0,0.0,24.41,0,6
62.04,4,507157.97,1,6,2,3,13,5,3,0.0,0.0,41.59,5,1
52.65,0,220097.4,0,7,2,1,1,1,0,0.0,2512.3,38.51,5,3
34.5,5,221980.81,3,1,4,3,4,3,3,0.0,0.0,64.86,0,4
23.62,0,31231.59,4,1,5,1,5,0,3,0.0,0.0,56.28,10,6
71.45,1,185883.57,0,4,4,2,8,6,1,0.0,0.0,43.86,11,5
38.77,7,119534.15,2,1,2,1,3,5,2,2182.46,2523.0,31.48,7,8
38.18,2,184219.16,3,5,0,0,6,6,4,0.0,0.0,33.53,7,3
37.69,9,43112.95,0,3,2,1,6,5,1,0.0,0.0,30.54,9,0
40.58,0,41890.21,2,2,2,3,2,2,0,0.0,0.0,46.84,7,11
36.12,8,88075.8,1,7,2,1,13,5,4,0.0,0.0,31.99,7,8
30.54,5,72885.92,3,7,1,0,13,4,1,0.0,0.0,30.67,8,7
30.89,4,87033.66,1,2,4,2,2,1,0,0.0,0.0,44.86,11,9
37.57,2,67263.63,3,1,1,1,8,6,2,0.0,0.0,38.33,2,11
30.94,6,84051.62,1,4,0,0,11,1,3,12012.66,0.0,41.24,4,10
28.73,8,57937.59,1,7,3,1,11,4,2,0.0,0.0,34.76,10,5
39.38,5,94975.99,3,2,4,4,11,5,0,0.0,0.0,44.21,7,9
34.69,9,31607.49,2,2,3,1,2,0,0,0.0,735.62,49.57,4,11
57.55,5,148937.83,0,1,0,0,9,2,2,0.0,0.0,42.69,6,0
17.0,3,121593.02,0,7,5,2,4,0,3,0.0,0.0,62.22,10,0
52.19,4,35973.48,3,5,3,4,2,5,1,0.0,0.0,27.78,9,8
54.2,10,285240.22,3,5,3,4,10,0,3,0.0,0.0,50.87,8,7
17.0,3,50945.93,4,0,0,3,1,0,2,0.0,0.0,45.48,2,6
